CountryID,Country,Year,AMA exchange rate,IMF based exchange rate,Population,Currency,Per capita GNI,"Agriculture, hunting, forestry, fishing (ISIC A-B)",Changes in inventories,Construction (ISIC F),Exports of goods and services,Final consumption expenditure,General government final consumption expenditure,Gross capital formation,Gross fixed capital formation (including Acquisitions less disp,Household consumption expenditure (including Non-profit institu,Imports of goods and services,Manufacturing (ISIC D),"Mining, Manufacturing, Utilities (ISIC C-E)",Other Activities (ISIC J-P),Total Value Added,"Transport, storage and communication (ISIC I)","Wholesale, retail trade, restaurants and hotels (ISIC G-H)",Gross National Income(GNI) in USD,Gross Domestic Product (GDP),country_name,year,emission,rank,country,score,gdp_per_capita,social_support,healthy_life_expectancy,freedom_life_choices,generosity,percepted_corruption,year_happy,country_le,code_le,year_le,life_expectancy,country_dens,code_dens,year_dens,pop_density
212,Dominica,2000,2.7,2.7,68346, East Caribbean Dollar ,4304,39700000,"",13588889,144511111,305466667,62644444,66570370,66570370,242822222,183077778,22892593,39300000,124070370,299800000,41770370,41370370,294151852,333470370,Dominica,2000,1.8664752333093997,,,,,,,,,,,Dominica,DMA,2000,72.6932,Dominica,DMA,2000,91.153336
212,Dominica,2001,2.7,2.7,68153, East Caribbean Dollar ,4623,38429630,"",13711111,121248148,330470370,60944444,54233333,54233333,269525926,165748148,24177778,38633333,135385185,306048148,39303704,40585185,315096296,340203704,Dominica,2001,2.1529761306713,,,,,,,,,,,Dominica,DMA,2001,71.7132,Dominica,DMA,2001,90.89467
212,Dominica,2002,2.7,2.7,68262, East Caribbean Dollar ,4472,36118519,"",8825926,123166667,324081481,56066667,42181481,42181481,268014815,156233333,28900000,42714815,135981481,298607407,34729630,40237037,305262963,333196296,Dominica,2002,1.71821305841924,,,,,,,,,,,Dominica,DMA,2002,72.3395,Dominica,DMA,2002,91.041336
212,Dominica,2003,2.7,2.7,68442, East Caribbean Dollar ,4621,37896296,"",10866667,118411111,327651852,51340741,54585185,54585185,276311111,157337037,18022222,35851852,145344444,302714815,31748148,41007407,316296296,343311111,Dominica,2003,1.9970899546375303,,,,,,,,,,,Dominica,DMA,2003,71.4384,Dominica,DMA,2003,91.276
212,Dominica,2004,2.7,2.7,68574, East Caribbean Dollar ,4869,41118519,"",12133333,130477778,346233333,52733333,64600000,64600000,293500000,174111111,16966667,36603704,140551852,317740741,43037037,44296296,333866667,367200000,Dominica,2004,2.27314702999133,,,,,,,,,,,Dominica,DMA,2004,72.401,Dominica,DMA,2004,91.454666
212,Dominica,2005,2.7,2.7,68674, East Caribbean Dollar ,4882,41848148,"",13340741,129359259,357837037,57300000,73185185,73185185,300537037,196125926,14555556,34081481,134514815,310974074,44377778,42811111,335274074,364255556,Dominica,2005,2.2669311419665603,,,,,,,,,,,Dominica,DMA,2005,72.2543,Dominica,DMA,2005,91.58134
212,Dominica,2006,2.7,2.7,68742, East Caribbean Dollar ,5459,40981481,"",13962963,144429630,369829630,61070370,74840741,74840741,308759259,198851852,16155556,37400000,144322222,329985185,50188889,43129630,375244444,390251852,Dominica,2006,2.40391413784326,,,,,,,,,,,Dominica,DMA,2006,72.8479,Dominica,DMA,2006,91.681335
212,Dominica,2007,2.7,2.7,68775, East Caribbean Dollar ,5842,44022222,"",17748148,147844444,427944444,68500000,81918519,81918519,359444444,236333333,14644444,38766667,149788889,349337037,50618519,48392593,401759259,421374074,Dominica,2007,2.5424806135853197,,,,,,,,,,,Dominica,DMA,2007,71.9301,Dominica,DMA,2007,91.718666
212,Dominica,2008,2.7,2.7,68782, East Caribbean Dollar ,6395,52988889,"",23014815,156733333,492107407,66981481,96670370,96670370,425125926,287322222,10792593,35262963,154574074,379225926,53477778,59907407,439855556,458188889,Dominica,2008,2.54133194030694,,,,,,,,,,,Dominica,DMA,2008,73.3054,Dominica,DMA,2008,91.725334
212,Dominica,2009,2.7,2.7,68787, East Caribbean Dollar ,6911,61385185,"",20862963,147951852,510800000,82388889,94788889,94788889,428411111,264466667,11340741,34703704,157344444,407529630,68629630,64603704,475418519,489074074,Dominica,2009,7.057362240289071,,,,,,,,,,,Dominica,DMA,2009,72.1702,Dominica,DMA,2009,91.74
212,Dominica,2010,2.7,2.7,68755, East Caribbean Dollar ,7045,56622222,"",20825926,175644444,491933333,82611111,90762963,90762963,409322222,264518519,11662963,36988889,173133333,412185185,56148148,68466667,484381481,493825926,Dominica,2010,2.53961087517813,,,,,,,,,,,Dominica,DMA,2010,71.5499,Dominica,DMA,2010,91.7
212,Dominica,2011,2.7,2.7,68742, East Caribbean Dollar ,7135,62633333,"",22766667,188274074,494466667,87007407,83096296,83096296,407459259,264807407,13311111,41555556,166337037,422729630,58611111,70825926,490440741,501025926,Dominica,2011,2.39733754512635,,,,,,,,,,,Dominica,DMA,2011,69.6948,Dominica,DMA,2011,91.67733
212,Dominica,2012,2.7,2.7,68888, East Caribbean Dollar ,6915,58411111,-1225926,20492593,158362963,504822222,89640741,72688889,73914815,415181481,249877778,14959259,41492593,165533333,412729630,59644444,67155556,476374074,485996296,Dominica,2012,3.52340953293683,,,,,,,,,,,Dominica,DMA,2012,70.5383,Dominica,DMA,2012,91.877335
212,Dominica,2013,2.7,2.7,68819, East Caribbean Dollar ,7105,69685185,-1151852,19237037,193466667,480255556,98955556,68237037,69388889,381300000,243662963,15418519,42151852,169433333,425648148,61837037,63303704,488940741,498296296,Dominica,2013,2.3937256227206802,,,,,,,,,,,Dominica,DMA,2013,68.8962,Dominica,DMA,2013,91.78533
212,Dominica,2014,2.7,2.7,69371, East Caribbean Dollar ,7367,69992593,570370,21644444,272781481,507451852,106514815,78640741,78070370,400937037,338666667,15803704,43359259,176811111,442070370,64440741,65822222,511029630,520207407,Dominica,2014,2.53196607165464,,,,,,,,,,,Dominica,DMA,2014,69.4342,Dominica,DMA,2014,92.517334
212,Dominica,2015,2.7,2.7,70007, East Caribbean Dollar ,7414,76000000,"",17796296,255900000,539851852,115440741,71940741,71940741,424411111,326948148,21566667,49977778,183259259,460996296,71970370,61992593,519000000,540737037,Dominica,2015,2.52897787144362,,,,,,,,,,,Dominica,DMA,2015,68.7266,Dominica,DMA,2015,93.36933
212,Dominica,2016,2.7,2.7,70075, East Caribbean Dollar ,7972,93759259,"",23388889,257177778,560748148,109955556,87625926,87625926,450792593,329322222,15081481,45711111,188681481,490551852,78155556,60855556,558666667,576229630,Dominica,2016,2.52429635239177,,,,,,,,,,,Dominica,DMA,2016,70.1284,Dominica,DMA,2016,93.464
212,Dominica,2017,2.7,2.7,70403, East Caribbean Dollar ,6897,69911111,"",22748148,213188889,540948148,125581481,87748148,87748148,415366667,322059259,9996296,35000000,192462963,443474074,70037037,53314815,485544444,520700000,Dominica,2017,2.37895326056535,,,,,,,,,,,Dominica,DMA,2017,67.5253,Dominica,DMA,2017,93.896
212,Dominica,2018,2.7,2.7,70823, East Caribbean Dollar ,7793,61155556,"",55225926,161955556,638662963,151955556,181433333,181433333,486707407,431429630,13729630,34370370,150096296,447037037,78225926,67962963,551940741,554770370,Dominica,2018,2.5130539189679704,,,,,,,,,,,Dominica,DMA,2018,73.59,Dominica,DMA,2018,94.45333
212,Dominica,2019,2.7,2.7,71428, East Caribbean Dollar ,8429,73281481,"",51718519,236217797,690662715,153365232,144697901,144697901,537297483,462807660,13781481,40503704,178903704,504540741,87400000,72733333,602072449,611537037,,,,,,,,,,,,,,Dominica,DMA,2019,73.5588,Dominica,DMA,2019,95.26133
212,Dominica,2020,2.7,2.7,71995, East Caribbean Dollar ,7133,76418519,"",22822222,114013764,556931385,128490285,122165176,122165176,428441100,291502998,14555556,38840741,184725926,429955556,57470370,49677778,513558556,506614815,,,,,,,,,,,,,,Dominica,DMA,2020,73.649,Dominica,DMA,2020,96.01466
212,Dominica,2021,2.7,2.7,72412, East Caribbean Dollar ,7594,94477778,"",32639883,114172210,541529732,124677104,155840710,155840710,416852629,276621480,12174074,31849006,170074170,465007407,73318445,62648126,549867076,548215595,,,,,,,,,,,,,,Dominica,DMA,2021,72.814,Dominica,DMA,2021,96.58
214,Dominican Republic,1970,1,1,4475871, Dominican Peso ,385,322433458,104634499,68127939,515436252,1564930601,179877775,396101714,291467215,1385052826,687161343,624907199,699843077,301209301,1863061860,162834271,308613814,1722622192,1859112944,Dominican Republic,1970,0.691068470452175,,,,,,,,,,,Dominican Republic,DOM,1970,56.1446,Dominican Republic,DOM,1970,94.167595
214,Dominican Republic,1971,0.999999999,0.999999999,4599841, Dominican Peso ,420,346258591,66507040,94273324,588552064,1780647994,176844952,414631973,348124933,1603803042,772750164,694795151,776202574,340831617,2090325389,178295016,354464267,1932816091,2085635628,Dominican Republic,1971,0.761580540464842,,,,,,,,,,,Dominican Republic,DOM,1971,56.7825,Dominican Republic,DOM,1971,96.77575
214,Dominican Republic,1972,1,1,4724801, Dominican Peso ,485,382136437,39966158,119950154,827437329,1950083050,185838841,545737043,505770885,1764244209,833454128,788054721,896776579,451162011,2486757952,205244939,431487833,2290181120,2487244070,Dominican Republic,1972,0.9831690451236721,,,,,,,,,,,Dominican Republic,DOM,1972,57.4174,Dominican Republic,DOM,1972,99.40475
214,Dominican Republic,1973,1,1,4851183, Dominican Peso ,552,486967020,131797894,144127607,1033289556,2253265545,202467077,721844171,590046277,2050798468,1064393126,905139730,1036483615,503957616,2910088249,239003263,499549129,2676697130,2934532502,Dominican Republic,1973,1.22146747030378,,,,,,,,,,,Dominican Republic,DOM,1973,58.0423,Dominican Republic,DOM,1973,102.063705
214,Dominican Republic,1974,1,1,4978582, Dominican Peso ,672,605532090,188866680,185641606,1469365948,2908185480,304850996,951730850,762864170,2603334484,1728743353,1236199863,1323672784,629142789,3679185911,279002622,656194019,3346815575,3661532645,Dominican Republic,1974,1.27981864258353,,,,,,,,,,,Dominican Republic,DOM,1974,58.6502,Dominican Republic,DOM,1974,104.74402
214,Dominican Republic,1975,0.999999999,0.999999999,5106453, Dominican Peso ,806,722041660,277541458,232871979,2032538971,3270185780,232272406,1228988118,951446660,3037913374,1903691427,1706582080,1875646483,766977216,4667612057,308931221,761143499,4114536690,4504297143,Dominican Republic,1975,1.23239971294351,,,,,,,,,,,Dominican Republic,DOM,1975,59.2356,Dominican Republic,DOM,1975,107.4343
214,Dominican Republic,1976,0.999999999,0.999999999,5235318, Dominican Peso ,863,703261850,303535054,240087730,1692741801,3911208503,158857174,1228430817,924895763,3752351329,1894642389,1848853980,2029093023,908917947,5096254953,338150611,876743791,4517457502,4945328043,Dominican Republic,1976,1.20037693097515,,,,,,,,,,,Dominican Republic,DOM,1976,59.7913,Dominican Republic,DOM,1976,110.14546
214,Dominican Republic,1977,0.999999999,0.999999999,5365074, Dominican Peso ,982,859947133,279314784,286662126,1848843049,4567235910,198074713,1392555973,1113241189,4369161196,2090516363,1975696073,2176008648,1097926601,5844162880,401270167,1022348205,5268065692,5740785592,Dominican Republic,1977,1.03822120256769,,,,,,,,,,,Dominican Republic,DOM,1977,60.3193,Dominican Republic,DOM,1977,112.87532
214,Dominican Republic,1978,0.999999999,0.999999999,5495443, Dominican Peso ,988,828086857,351534855,326957881,1667765601,4737767669,283516656,1574654089,1223119233,4454251012,2175539618,1996117877,2214891672,1227500171,6006411415,457155797,951819037,5427392902,5925132503,Dominican Republic,1978,0.9836749827965799,,,,,,,,,,,Dominican Republic,DOM,1978,60.8224,Dominican Republic,DOM,1978,115.61825
214,Dominican Republic,1979,0.999999999,0.999999999,5625864, Dominican Peso ,1114,959358665,360442306,392461910,2285926546,5349924741,438818107,1942472775,1582030468,4911106635,2798226565,2107076345,2347464928,1365362814,6686379923,503396192,1118335414,6268168492,6881784092,Dominican Republic,1979,1.20060964762339,,,,,,,,,,,Dominican Republic,DOM,1979,60.7528,Dominican Republic,DOM,1979,118.36217
214,Dominican Republic,1980,0.999999999,0.999999999,5755800, Dominican Peso ,1316,1248530370,443248478,449250811,2560664745,6746065860,527083713,2320183554,1876935076,6218982147,3617164529,2304033298,2617392299,1668471687,7858503784,513892477,1360966140,7575949838,8298364330,Dominican Republic,1980,1.11262336255319,,,,,,,,,,,Dominican Republic,DOM,1980,61.7543,Dominican Republic,DOM,1980,121.09587
214,Dominican Republic,1981,0.999999999,0.999999999,5885244, Dominican Peso ,1402,1260863380,429436314,503322093,3046693536,7010187259,724740105,2391239437,1961803123,6285447153,3428077332,2571105112,2964904091,1916341398,8780392620,579423342,1555538318,8249962947,9094572783,Dominican Republic,1981,1.03908408083364,,,,,,,,,,,Dominican Republic,DOM,1981,62.194,Dominican Republic,DOM,1981,123.81915
214,Dominican Republic,1982,0.999999999,0.999999999,6014979, Dominican Peso ,1513,1319164880,448555634,501447872,2299824593,8101658411,815097313,2215968260,1767412625,7286561097,2890225120,3301298055,3711452272,2089457932,9970851656,595451454,1753877247,9098999948,9967498586,Dominican Republic,1982,1.0449051372918101,,,,,,,,,,,Dominican Republic,DOM,1982,62.6477,Dominican Republic,DOM,1982,126.54846
214,Dominican Republic,1983,0.999999999,0.999999999,6147213, Dominican Peso ,1599,1387370161,451757125,626926978,2501245560,8559400059,822313340,2531261324,2079504198,7737086719,2974117246,3466033939,3872654058,2301416299,10729107602,656585227,1884154879,9826594208,10791991086,Dominican Republic,1983,1.27642319567034,,,,,,,,,,,Dominican Republic,DOM,1983,63.1091,Dominican Republic,DOM,1983,129.33067
214,Dominican Republic,1984,1,1,6282104, Dominican Peso ,1820,1789874751,497587462,826156686,7613913941,10460219839,910683525,3068638849,2571051387,9549536314,8187305894,3874696925,4347837814,2749662545,12769412078,741406562,2314473720,11434972884,12959725534,Dominican Republic,1984,1.17566205920629,,,,,,,,,,,Dominican Republic,DOM,1984,63.6023,Dominican Republic,DOM,1984,132.16862
214,Dominican Republic,1985,3.112608333,3.112608333,6417798, Dominican Peso ,784,728368176,206795436,267530113,2645074840,4609932242,373652958,1252876561,1046081125,4236279283,2942954926,1776279713,2016964468,960071664,5447085885,527473261,946678203,5030194695,5617973067,Dominican Republic,1985,1.1283113577814199,,,,,,,,,,,Dominican Republic,DOM,1985,64.1394,Dominican Republic,DOM,1985,135.02353
214,Dominican Republic,1986,2.904333333,2.904333333,6554325, Dominican Peso ,912,832812400,290796279,355054452,2802509321,5331508676,467027632,1715940966,1425144687,4864481044,3077405200,2139761906,2411069819,1294443371,6637762505,633037566,1111344897,5976075807,6799933519,Dominican Republic,1986,1.2401270159453601,,,,,,,,,,,Dominican Republic,DOM,1986,64.7267,Dominican Republic,DOM,1986,137.89581
214,Dominican Republic,1987,3.844758333,3.844758333,6692720, Dominican Peso ,824,888132634,330439913,431658557,3062996059,4931982392,327768384,1970244608,1639804696,4604214008,3675201546,1691448311,1967537562,1231679373,5943180761,387368389,1036804247,5514328064,6359192054,Dominican Republic,1987,1.44937911687046,,,,,,,,,,,Dominican Republic,DOM,1987,65.3393,Dominican Republic,DOM,1987,140.80762
214,Dominican Republic,1988,6.112516667,6.112516667,6834207, Dominican Peso ,747,790710606,293598727,427121956,3624710746,4108025307,305056544,1851510838,1557912111,3802968763,3592803825,1477084955,1691365999,1303242978,5403664971,352717865,838505567,5107666713,5805070320,Dominican Republic,1988,1.43293987648756,,,,,,,,,,,Dominican Republic,DOM,1988,65.951,Dominican Republic,DOM,1988,143.78427
214,Dominican Republic,1989,6.34,6.34,6980033, Dominican Peso ,1096,1113784781,399326326,597711003,4177324695,6298515003,300873983,2550267572,2150941245,5997641020,4585654853,2099516052,2365097542,1783347818,7615361497,516178499,1239241854,7648041158,8368314852,Dominican Republic,1989,1.4813934283211898,,,,,,,,,,,Dominican Republic,DOM,1989,66.5463,Dominican Republic,DOM,1989,146.85239
214,Dominican Republic,1990,8.5253,8.5253,7129004, Dominican Peso ,1234,1222736579,343481156,570413701,3993546960,7647683210,283123027,2189576709,1846095553,7364560183,4271827218,2330731853,2622052245,2315660298,8786268965,701480267,1353925873,8798788629,9522418428,Dominican Republic,1990,1.10184480501903,,,,,,,,,,,Dominican Republic,DOM,1990,67.1102,Dominican Republic,DOM,1990,149.9864
214,Dominican Republic,1991,12.692425,12.692425,7278402, Dominican Peso ,1244,1311293156,290688719,524356798,3898948952,8251848066,335680009,1868182477,1577493757,7916168057,4178320524,2414268095,2721382744,2411742693,9123565970,747929525,1406861054,9053475642,9867165499,Dominican Republic,1991,1.13198521184422,,,,,,,,,,,Dominican Republic,DOM,1991,67.6254,Dominican Republic,DOM,1991,153.12975
214,Dominican Republic,1992,12.77418333,12.77418333,7427340, Dominican Peso ,1435,1409223752,368550158,641401305,4178432355,9867288870,460018351,2341723624,1973173466,9407270519,4951473744,2670953062,3013419657,2952839029,10470199355,830388253,1622927358,10660179702,11443289344,Dominican Republic,1992,1.29853668953324,,,,,,,,,,,Dominican Republic,DOM,1992,68.0842,Dominican Republic,DOM,1992,156.26321
214,Dominican Republic,1993,12.67578333,12.67578333,7576074, Dominican Peso ,1593,1432199405,399060510,852035848,4698677239,10953004991,599628186,2711683497,2312622987,10353376805,5369278866,2943086949,3286269777,3413947868,11852312376,927742298,1940117181,12065770929,12984337452,Dominican Republic,1993,1.26151747566113,,,,,,,,,,,Dominican Republic,DOM,1993,68.4715,Dominican Republic,DOM,1993,159.39246
214,Dominican Republic,1994,13.16014167,13.16014167,7723934, Dominican Peso ,1687,1429473301,459935640,995049503,5096925404,11734931985,701688799,3060755981,2600820341,11033243186,5762151265,3188168147,3564478844,3870431789,12966345893,928411958,2178500498,13030959404,14097479998,Dominican Republic,1994,1.4498210303958798,,,,,,,,,,,Dominican Republic,DOM,1994,68.7917,Dominican Republic,DOM,1994,162.5032
214,Dominican Republic,1995,13.59735,13.59735,7869753, Dominican Peso ,1874,1545572671,340423881,1145195593,5547294142,13132544209,761795497,3157281577,2816857697,12370748712,6089716011,3419119584,3921880218,4369311003,14454328428,956436792,2515932152,14745978844,15747403917,Dominican Republic,1995,1.5154927480794498,,,,,,,,,,,Dominican Republic,DOM,1995,68.9884,Dominican Republic,DOM,1995,165.57097
214,Dominican Republic,1996,13.77458333,13.77458333,8012314, Dominican Peso ,2047,1570102645,147571118,1347600316,5958154814,14143592970,885115702,3424984228,3277413110,13258477268,6448151487,3877663647,4381216064,4785957889,15813337172,1065477082,2662983176,16399994613,17078580525,Dominican Republic,1996,1.60070093851623,,,,,,,,,,,Dominican Republic,DOM,1996,69.0969,Dominican Republic,DOM,1996,168.5703
214,Dominican Republic,1997,14.265475,14.265475,8150076, Dominican Peso ,2316,1797151165,385456772,1372692254,6922321199,16054193779,1389690845,4343642531,3958185760,14664502935,7666916103,4272444662,4938340760,5693099635,18079413685,1222916608,3055213264,18872314524,19653241406,Dominican Republic,1997,1.79357620169296,,,,,,,,,,,Dominican Republic,DOM,1997,69.1664,Dominican Republic,DOM,1997,171.46869
214,Dominican Republic,1998,15.26659167,15.26659167,8282126, Dominican Peso ,2417,1876798196,581733693,1624371535,7161264439,16535491714,1528232399,5858726866,5276993173,15007259315,8683175845,4518443129,5246019401,5894654728,19062957673,1175605261,3245508552,20015060868,20872307173,Dominican Republic,1998,2.02205217722429,,,,,,,,,,,Dominican Republic,DOM,1998,69.0964,Dominican Republic,DOM,1998,174.24681
214,Dominican Republic,1999,16.03308333,16.03308333,8411374, Dominican Peso ,2485,1709857390,866334727,1855345665,7647674340,17321016440,1723636023,5927476013,5061141286,15597380417,9033864353,4738246792,5393860158,6262445582,20032984935,1386360805,3425115335,20899554902,21862302440,Dominican Republic,1999,2.13225289598058,,,,,,,,,,,Dominican Republic,DOM,1999,69.2794,Dominican Republic,DOM,1999,176.96619
214,Dominican Republic,2000,16.41501667,16.41501667,8540791, Dominican Peso ,2685,1609711353,682452454,1872849681,8505260935,19266693810,2089391726,6683067744,6000615290,17177302084,10495073109,5025565940,5715367998,7335734956,21689753695,1784790288,3371299419,22933492274,23959949380,Dominican Republic,2000,2.2027271556477,,,,,,,,,,,Dominican Republic,DOM,2000,69.4232,Dominican Republic,DOM,2000,179.68883
214,Dominican Republic,2001,16.95161667,16.95161667,8669040, Dominican Peso ,2784,1763945693,804741318,1828198064,8039038558,20156112937,2402390332,6748386811,5943645493,17753722605,9735378238,4957007513,5666886856,8116859831,22861310161,1787854741,3697564977,24133263717,25208160068,Dominican Republic,2001,2.2061733545197297,,,,,,,,,,,Dominican Republic,DOM,2001,69.6416,Dominican Republic,DOM,2001,182.38704
214,Dominican Republic,2002,18.609825,18.609825,8795101, Dominican Peso ,2794,1745835526,565560921,2088334448,7882164394,20605502738,2558191708,6915685116,6350124195,18047311031,9748613971,5225153341,5887238486,8505765755,23517254449,1696157106,3593923127,24574790294,25654738278,Dominican Republic,2002,2.39198420533975,,,,,,,,,,,Dominican Republic,DOM,2002,69.923,Dominican Republic,DOM,2002,185.03932
214,Dominican Republic,2003,30.83070833,30.83070833,8919852, Dominican Peso ,2139,1364817138,-131419630,1357383852,8594625759,16461023033,1760984516,3957357658,4088777288,14700038517,8623885547,4435696240,5143137433,6184470302,19112435996,1642167062,3420460208,19076167134,20389120903,Dominican Republic,2003,2.11517847326825,,,,,,,,,,,Dominican Republic,DOM,2003,70.2649,Dominican Republic,DOM,2003,187.66399
214,Dominican Republic,2004,42.09883017,42.09883017,9043127, Dominican Peso ,2262,1560864167,41795331,1516458203,9148332590,17437173363,1687063506,4586085499,4544290168,15750109858,8938557164,4797133567,5556524656,6178066608,20893493502,2064439593,4017140274,20455423619,22233034287,Dominican Republic,2004,1.92212464638478,,,,,,,,,,,Dominican Republic,DOM,2004,70.3305,Dominican Republic,DOM,2004,190.25761
214,Dominican Republic,2005,30.51063789,30.51063789,9164768, Dominican Peso ,3670,2560987175,767184906,3147392853,10060500901,28485808887,2872575143,8797017021,8029832115,25613233745,11832925332,6527407947,7601377586,10407407821,33113188405,3196812836,6199210135,33638362971,35510401478,Dominican Republic,2005,2.05116660375396,,,,,,,,,,,Dominican Republic,DOM,2005,70.8752,Dominican Republic,DOM,2005,192.81668
214,Dominican Republic,2006,33.25369246,33.25369246,9284168, Dominican Peso ,3887,2601691911,397052677,3822498978,10706450130,30493948939,3333148646,10214067746,9817015069,27160800294,13481847181,6654803017,7978286364,10933255605,35492947706,3493899228,6663315619,36089181304,37932619634,Dominican Republic,2006,2.2042198878559702,,,,,,,,,,,Dominican Republic,DOM,2006,71.1654,Dominican Republic,DOM,2006,195.3287
214,Dominican Republic,2007,33.31186194,33.31186194,9402206, Dominican Peso ,4425,2850812413,575261273,4540866920,11716599641,35055989864,4017784224,12412436446,11837175174,31038205641,15404329427,7105286558,8832799180,12530003339,40274604544,4040965612,7479157081,41606671308,43780696524,Dominican Republic,2007,2.20369604157083,,,,,,,,,,,Dominican Republic,DOM,2007,71.371,Dominican Republic,DOM,2007,197.81215
214,Dominican Republic,2008,34.86610163,34.86610163,9522948, Dominican Peso ,4823,3019515242,911307140,5080569289,11393431399,39820430443,4792766805,14308654104,13397346964,35027663638,17864687774,7722328064,9022425207,14159635616,44403554912,4763273398,8358136161,45925720207,47657828171,Dominican Republic,2008,2.17168835235992,,,,,,,,,,,Dominican Republic,DOM,2008,71.6577,Dominican Republic,DOM,2008,200.3525
214,Dominican Republic,2009,36.11405222,36.11405222,9648061, Dominican Peso ,4805,2950290908,197940436,4837983889,10109791771,40849324164,5146280103,11332025235,11134084800,35703044061,14220073070,7389917839,8519535120,15527592828,44744391902,4891464572,8017524585,46356146703,48071068100,Dominican Republic,2009,2.0497589157725598,,,,,,,,,,,Dominican Republic,DOM,2009,71.871,Dominican Republic,DOM,2009,202.9846
214,Dominican Republic,2010,37.30657899,37.30657899,9775755, Dominican Peso ,5243,3220118509,628913031,5351829805,12054332277,44796753687,5277209675,14023476350,13394563319,39519544011,17714992714,8116997010,9492126058,16752181859,49583936653,5528680425,9238999997,51256650558,53159569599,Dominican Republic,2010,2.1289067475926298,,,,,,,,,,,Dominican Republic,DOM,2010,72.0933,Dominican Republic,DOM,2010,205.67116
214,Dominican Republic,2011,38.23155875,38.23155875,9903737, Dominican Peso ,5610,3258738980,164868898,5905321207,13982791079,49480330657,5389247350,14467989342,14303120444,44091083306,20119868041,8713528615,10510495101,18381263601,54152476902,6129204301,9967453712,55564565987,57811243036,Dominican Republic,2011,2.12672314762363,,,,,,,,,,,Dominican Republic,DOM,2011,72.2212,Dominican Republic,DOM,2011,208.36386
214,Dominican Republic,2012,39.33565636,39.33565636,10030882, Dominican Peso ,5808,3276187274,130838624,5989419433,14911626551,51514631549,5996723620,14737275686,14606437063,45517907929,20505686239,9094458330,11249697651,19574962205,56855149928,6240870913,10524012453,58259173623,60657847548,Dominican Republic,2012,2.1790537750999,,,,,,,,,,,Dominican Republic,DOM,2012,72.5142,Dominican Republic,DOM,2012,211.0388
214,Dominican Republic,2013,41.80814392,41.80814392,10157051, Dominican Peso ,5877,3324119598,256906795,6324326777,15770171455,52400083739,6547104827,14239037500,13982130706,45852978912,19747584923,9143386426,12003554501,20247404986,58581195538,6170683355,10511106320,59689492709,62661707772,Dominican Republic,2013,2.11480115992614,,,,,,,,,,,Dominican Republic,DOM,2013,72.7127,Dominican Republic,DOM,2013,213.69325
214,Dominican Republic,2014,43.5559627,43.5559627,10282115, Dominican Peso ,6217,3488457812,223389743,7167050643,16894253063,55133816774,7033592108,15525020423,15301630680,48100224666,20382835704,9770939337,12828901851,21460354803,62926495780,6365557709,11616172962,63922725028,67170254556,Dominican Republic,2014,2.09735546299122,,,,,,,,,,,Dominican Republic,DOM,2014,72.8665,Dominican Republic,DOM,2014,216.32442
214,Dominican Republic,2015,45.05169769,45.05169769,10405832, Dominican Peso ,6556,3902637322,132616239,7285095258,16907562257,57781992795,7320960815,16680266651,16547650412,50461031980,20214786473,10461531981,12991505557,22450736707,66204471589,6636024904,12938471840,68219039185,71155035229,Dominican Republic,2015,2.28075678330622,,,,,,,,,,,Dominican Republic,DOM,2015,72.9531,Dominican Republic,DOM,2015,218.92726
214,Dominican Republic,2016,46.07797961,46.07797961,10527592, Dominican Peso ,6880,4168037064,20466491,7155500777,18095194473,61147619136,7797324316,17385907138,17365440647,53350294820,20946311439,10912493631,13716260180,24269252724,70334581199,6991196007,14034334447,72430268028,75682409308,Dominican Republic,2016,2.35243473147717,,,,,,,,,,,Dominican Republic,DOM,2016,72.9867,Dominican Republic,DOM,2016,221.4889
214,Dominican Republic,2017,47.5343582,47.5343582,10647244, Dominican Peso ,7157,4274028917,-1006675280,8389004394,18945253519,64309557520,8750701050,17977068349,18983743629,55558856470,21233833411,11276416920,14065466336,25565167826,74268140512,7397184034,14577289004,76204242640,79998045976,Dominican Republic,2017,2.22484096287008,,,,,,,,,,,Dominican Republic,DOM,2017,73.0629,Dominican Republic,DOM,2017,224.00638
214,Dominican Republic,2018,49.50999286,49.50999286,10765531, Dominican Peso ,7604,4404205686,12588400,9738611375,20149518994,67723450703,9291193039,22069586957,22056998557,58432257664,24387166266,12093711568,14910995791,26939071207,79212425267,7846322479,15373218729,81863689854,85555390387,Dominican Republic,2018,2.36375764821923,83,Dominican Republic,5.302,0.982,1.441,0.614,0.578,0.120,0.106,2018,Dominican Republic,DOM,2018,73.2323,Dominican Republic,DOM,2018,226.49496
214,Dominican Republic,2019,51.29485833,51.29485833,10881882, Dominican Peso ,7799,4649222488,-685177292,10628783523,20518135953,70147254109,9844740154,23127858120,23813035412,60302513955,24851876202,12237268072,15232998625,28215195766,82359217954,8119049467,15513968084,84872468676,88941371981,,,,,,,,,,,,,,Dominican Republic,DOM,2019,73.5767,Dominican Republic,DOM,2019,228.94292
214,Dominican Republic,2020,56.52453333,56.52453333,10999664, Dominican Peso ,6820,4763382163,-1548514779,9649744653,14425179457,64905393483,9955411426,20012084500,21560599280,54949982057,20498001608,11389157386,14226365946,26226912986,73741982979,7264921727,11610655503,75019658088,78844655832,,,,,,,,,,,,,,Dominican Republic,DOM,2020,72.8894,Dominican Republic,DOM,2020,231.42093
